index,dates,title,article,date,time,apply_date,up/down
1398,2021-07-19 11:38,GS건설  포항 영일만 신재생에너지 사업에  천억 투자, 일 포항시청에서 열린  GS건설 포항시 투자양해각서 MOU  체결식 에 참석한 이강덕 포항시장 왼쪽 과 허윤홍 GS건설 신사업부문장이 기념촬영을 하고 있다  [파이낸셜뉴스]  GS건설이 신재생에너지 전력 인프라 구축과 운영 사업에 본격적인 투자에 나선다  이번 투자로 GS건설은 친환경 신사업을 확대하며 ESG경영을 더욱 가속화한다는 방침이다     일 GS건설은 포항시 영일만  일반산업단지에   신재생에너지를 사용하는 발전사업에 투자하는 양해각서 MOU 를 체결했다고 밝혔다    향후 GS건설은 포항시 영일만  일반산업단지에 태양광과 수소연료전지를 이용한   신재생에너지 사업에 투자하게 된다  투자규모는 약  억원으로 신재생에너지 발전으로만 약  MW 전원을 확보하게 된다  투자기간은  년 년까지  년간이다    포항시 영일만  일반산업단지는 포항시가 미래 탄소중립의 전초기지로 준비 중인 공단으로 RE 기업 등 전기소비자가 태양에너지  바람에너지 등 재생에너지를   사용 하는 자발적 캠페인  사업을 통해 에너지 자립형 산업 단지로 도약하기 위해 조성한 곳으로 GS건설이 신재생에너지 공급과 운영을 맡게 된다    허윤홍 GS건설 신사업부문 대표는   신재생 에너지를 공급하는 친환경 미래사업인 만큼 이번 투자를 계기로GS건설은 ESG 선도기업으로 환경과 사회를 생각하는 지속가능경영을 이어갈 것  이라고 밝혔다     ,2021-07-19,11:38:00,2021-07-19,0
1399,2021-07-19 11:38,GS건설  포항 영일만 신재생에너지 사업에  천억 투자, 일 포항시청에서 열린  GS건설 포항시 투자양해각서 MOU  체결식 에 참석한 이강덕 포항시장 왼쪽 과 허윤홍 GS건설 신사업부문장이 기념촬영을 하고 있다  [파이낸셜뉴스]  GS건설이 신재생에너지 전력 인프라 구축과 운영 사업에 본격적인 투자에 나선다  이번 투자로 GS건설은 친환경 신사업을 확대하며 ESG경영을 더욱 가속화한다는 방침이다     일 GS건설은 포항시 영일만  일반산업단지에   신재생에너지를 사용하는 발전사업에 투자하는 양해각서 MOU 를 체결했다고 밝혔다    향후 GS건설은 포항시 영일만  일반산업단지에 태양광과 수소연료전지를 이용한   신재생에너지 사업에 투자하게 된다  투자규모는 약  억원으로 신재생에너지 발전으로만 약  MW 전원을 확보하게 된다  투자기간은  년 년까지  년간이다    포항시 영일만  일반산업단지는 포항시가 미래 탄소중립의 전초기지로 준비 중인 공단으로 RE 기업 등 전기소비자가 태양에너지  바람에너지 등 재생에너지를   사용 하는 자발적 캠페인  사업을 통해 에너지 자립형 산업 단지로 도약하기 위해 조성한 곳으로 GS건설이 신재생에너지 공급과 운영을 맡게 된다    허윤홍 GS건설 신사업부문 대표는   신재생 에너지를 공급하는 친환경 미래사업인 만큼 이번 투자를 계기로GS건설은 ESG 선도기업으로 환경과 사회를 생각하는 지속가능경영을 이어갈 것  이라고 밝혔다     ,2021-07-19,11:38:00,2021-07-19,0
1400,2021-07-19 12:10,GS건설   신재생에너지   포항 산단에  억 투자, 일 포항에서 열린  GS건설 포항시 투자양해각서 MOU  체결식 에 참석한 이강덕 포항시장 왼쪽 과 허윤홍 GS건설 신사업부문장이 기념촬영을 하고 있다   사진 GS건설 GS건설이 신재생에너지 전력 인프라 구축과 운영 사업에 본격적으로 투자한다 GS건설은 포항시와 영일만  일반산업단지에   신재생에너지를 사용하는 발전사업에 투자하는 내용의 업무협약 MOU 을 맺었다고  일 밝혔다 GS건설은 포항시 영일만  일반산업단지에 태양광과 수소연료전지를 이용한   신재생에너지 사업에 약  억원을 투자하기로 했다  신재생에너지 발전으로만 약  MW 메가와트  전원을 확보하게 된다  투자기간은  년부터  년까지  년간이다 영일만  일반산업단지는 포항시가 미래 탄소중립의 전초기지로 준비 중인 공단으로 RE 재생에너지   사용 캠페인  사업을 통해 에너지 자립형 산업단지로 도약하기 위해 조성됐다  업무협약에 따라 GS건설이 신재생에너지 공급과 운영을 맡게 된다 GS건설은 이번 친환경 신사업 투자 확대를 통해 ESG 환경 사회 지배구조  선도기업으로 자리매김할 것으로 기대한다  특히 이번 투자는 디지털 역량 강화와 친환경 경영을 통한 신사업 발굴이라는 GS그룹의 올해 경영방침에 따른 사업으로   친환경 경영을 통한 지속가능성장 의 대표 사업으로 주목받고 있다 허윤홍 GS건설 신사업부문 대표는  이번 투자를 계기로 ESG 선도기업으로 환경과 사회를 생각하는 지속가능 경영을 이어갈 것 이라고 밝혔다 ,2021-07-19,12:10:00,2021-07-19,0
1401,2021-07-19 12:10,GS건설   신재생에너지   포항 산단에  억 투자, 일 포항에서 열린  GS건설 포항시 투자양해각서 MOU  체결식 에 참석한 이강덕 포항시장 왼쪽 과 허윤홍 GS건설 신사업부문장이 기념촬영을 하고 있다   사진 GS건설 GS건설이 신재생에너지 전력 인프라 구축과 운영 사업에 본격적으로 투자한다 GS건설은 포항시와 영일만  일반산업단지에   신재생에너지를 사용하는 발전사업에 투자하는 내용의 업무협약 MOU 을 맺었다고  일 밝혔다 GS건설은 포항시 영일만  일반산업단지에 태양광과 수소연료전지를 이용한   신재생에너지 사업에 약  억원을 투자하기로 했다  신재생에너지 발전으로만 약  MW 메가와트  전원을 확보하게 된다  투자기간은  년부터  년까지  년간이다 영일만  일반산업단지는 포항시가 미래 탄소중립의 전초기지로 준비 중인 공단으로 RE 재생에너지   사용 캠페인  사업을 통해 에너지 자립형 산업단지로 도약하기 위해 조성됐다  업무협약에 따라 GS건설이 신재생에너지 공급과 운영을 맡게 된다 GS건설은 이번 친환경 신사업 투자 확대를 통해 ESG 환경 사회 지배구조  선도기업으로 자리매김할 것으로 기대한다  특히 이번 투자는 디지털 역량 강화와 친환경 경영을 통한 신사업 발굴이라는 GS그룹의 올해 경영방침에 따른 사업으로   친환경 경영을 통한 지속가능성장 의 대표 사업으로 주목받고 있다 허윤홍 GS건설 신사업부문 대표는  이번 투자를 계기로 ESG 선도기업으로 환경과 사회를 생각하는 지속가능 경영을 이어갈 것 이라고 밝혔다 ,2021-07-19,12:10:00,2021-07-19,0
1402,2021-07-19 13:31,GS건설 포항시  신재생에너지 발전사업 투자 업무협약, 태양에너지 수소연료전지 이용  전력 생산 공급GS건설은 포항시와 영일만  일반산업단지에   신재생에너지를 사용하는 발전사업에 투자하는 양해각서 MOU 를 체결했다고  일 밝혔다 향후 GS건설은 포항시 영일만  산단에 태양광과 수소연료전지를 이용한   신재생에너지 사업에 투자하게 된다  투자규모는 약  억원이다  신재생에너지 발전으로만 약  MW 전원을 확보하게 된다  투자기간은  년 년까지  년간이다 포항시 영일만  일반산업단지는 포항시가 미래 탄소중립의 전초기지로 준비 중인 공단이다  기업 등 소비자가 태양에너지  풍력에너지 등 재생에너지를   사용하는 자발적 캠페인인  RE  사업을 통해 에너지 자립형 산업 단지로 도약하기 위해 조성한 곳이다  GS건설이 신재생에너지 공급과 운영을 맡게 된다 GS건설은 GS이니마의 수처리 시설  스마트 양식  주택 모듈러  해외태양광   차 전지 리사이클링 사업에 이어 신재생에너지에 대한 대규모 투자 및 운영을 통해 친환경사업을 미래성장동력으로 삼게됐다  허윤홍 GS건설 신사업부문 대표는   신재생 에너지를 공급하는 친환경 미래사업인 만큼 이번 투자를 계기로 GS건설은 ESG 선도기업으로 환경과 사회를 생각하는 지속가능경영을 이어갈 것 이라고 밝혔다 ,2021-07-19,13:31:00,2021-07-19,0
1403,2021-07-19 13:31,GS건설 포항시  신재생에너지 발전사업 투자 업무협약, 태양에너지 수소연료전지 이용  전력 생산 공급GS건설은 포항시와 영일만  일반산업단지에   신재생에너지를 사용하는 발전사업에 투자하는 양해각서 MOU 를 체결했다고  일 밝혔다 향후 GS건설은 포항시 영일만  산단에 태양광과 수소연료전지를 이용한   신재생에너지 사업에 투자하게 된다  투자규모는 약  억원이다  신재생에너지 발전으로만 약  MW 전원을 확보하게 된다  투자기간은  년 년까지  년간이다 포항시 영일만  일반산업단지는 포항시가 미래 탄소중립의 전초기지로 준비 중인 공단이다  기업 등 소비자가 태양에너지  풍력에너지 등 재생에너지를   사용하는 자발적 캠페인인  RE  사업을 통해 에너지 자립형 산업 단지로 도약하기 위해 조성한 곳이다  GS건설이 신재생에너지 공급과 운영을 맡게 된다 GS건설은 GS이니마의 수처리 시설  스마트 양식  주택 모듈러  해외태양광   차 전지 리사이클링 사업에 이어 신재생에너지에 대한 대규모 투자 및 운영을 통해 친환경사업을 미래성장동력으로 삼게됐다  허윤홍 GS건설 신사업부문 대표는   신재생 에너지를 공급하는 친환경 미래사업인 만큼 이번 투자를 계기로 GS건설은 ESG 선도기업으로 환경과 사회를 생각하는 지속가능경영을 이어갈 것 이라고 밝혔다 ,2021-07-19,13:31:00,2021-07-19,0
1404,2021-07-19 13:40,GS건설  포항 영일만 신재생에너지 발전사업에  천억 투자, 일 포항시청에서 열린 투자양해각서 체결식에 참석한 이강덕 포항시장 왼쪽 과 허윤홍 GS건설 신사업부문장이 기념촬영을 하고 있다  사진 GS건설 제공GS건설이  억원을 들여 친환경 신재생에너지 전력 인프라 구축 운영에 나선다    GS건설은  일 포항시와 영일만  일반산업단지에   신재생에너지를 사용하는 발전사업에 대한 투자 양해각서 MOU 를 체결했다고 밝혔다    이날 포항시청에서 열린 행사에는 이강덕 포항시장과 허윤홍 GS건설 신사업부문 대표 등이 참석했다    이번 협약에 따라 GS건설은 영일만  일반산단 내 태양광과 수소연료전지 이용 발전사업에 투자한다  투자기간은  년까지  년으로 향후 신재생에너지 발전으로만 약  메가와트 MW  전원을 확보하게 될 전망이다    영일만  일반산단은 포항시가 미래 탄소중립의 전초기지로 준비 중인 공단으로 포항북구 흥해읍 곡강 용한리 일원  만  부지에 마련된다  RE Renewable Energy   기업 등 전기소비자가 태양에너지  바람에너지 등 재생에너지를   사용 하는 자발적 캠페인  사업을 통해 에너지 자립형 산업단지로 도약하기 위해 조성되는 곳으로 GS건설이 신재생에너지 공급 운영을 맡게 된다    허 신사업부문장은   신재생에너지를 공급하는 친환경 미래사업인 만큼 이번 투자를 계기로 ESG 환경 사회 지배구조  선도기업으로 환경 사회를 생각하는 지속가능경영을 이어가겠다 고 말했다 ,2021-07-19,13:40:00,2021-07-19,0
1405,2021-07-19 13:40,GS건설  포항 영일만 신재생에너지 발전사업에  천억 투자, 일 포항시청에서 열린 투자양해각서 체결식에 참석한 이강덕 포항시장 왼쪽 과 허윤홍 GS건설 신사업부문장이 기념촬영을 하고 있다  사진 GS건설 제공GS건설이  억원을 들여 친환경 신재생에너지 전력 인프라 구축 운영에 나선다    GS건설은  일 포항시와 영일만  일반산업단지에   신재생에너지를 사용하는 발전사업에 대한 투자 양해각서 MOU 를 체결했다고 밝혔다    이날 포항시청에서 열린 행사에는 이강덕 포항시장과 허윤홍 GS건설 신사업부문 대표 등이 참석했다    이번 협약에 따라 GS건설은 영일만  일반산단 내 태양광과 수소연료전지 이용 발전사업에 투자한다  투자기간은  년까지  년으로 향후 신재생에너지 발전으로만 약  메가와트 MW  전원을 확보하게 될 전망이다    영일만  일반산단은 포항시가 미래 탄소중립의 전초기지로 준비 중인 공단으로 포항북구 흥해읍 곡강 용한리 일원  만  부지에 마련된다  RE Renewable Energy   기업 등 전기소비자가 태양에너지  바람에너지 등 재생에너지를   사용 하는 자발적 캠페인  사업을 통해 에너지 자립형 산업단지로 도약하기 위해 조성되는 곳으로 GS건설이 신재생에너지 공급 운영을 맡게 된다    허 신사업부문장은   신재생에너지를 공급하는 친환경 미래사업인 만큼 이번 투자를 계기로 ESG 환경 사회 지배구조  선도기업으로 환경 사회를 생각하는 지속가능경영을 이어가겠다 고 말했다 ,2021-07-19,13:40:00,2021-07-19,0
1406,2021-07-19 13:40,GS건설  포항 영일만 신재생에너지 발전사업에  천억 투자, 일 포항시청에서 열린 투자양해각서 체결식에 참석한 이강덕 포항시장 왼쪽 과 허윤홍 GS건설 신사업부문장이 기념촬영을 하고 있다  사진 GS건설 제공GS건설이  억원을 들여 친환경 신재생에너지 전력 인프라 구축 운영에 나선다    GS건설은  일 포항시와 영일만  일반산업단지에   신재생에너지를 사용하는 발전사업에 대한 투자 양해각서 MOU 를 체결했다고 밝혔다    이날 포항시청에서 열린 행사에는 이강덕 포항시장과 허윤홍 GS건설 신사업부문 대표 등이 참석했다    이번 협약에 따라 GS건설은 영일만  일반산단 내 태양광과 수소연료전지 이용 발전사업에 투자한다  투자기간은  년까지  년으로 향후 신재생에너지 발전으로만 약  메가와트 MW  전원을 확보하게 될 전망이다    영일만  일반산단은 포항시가 미래 탄소중립의 전초기지로 준비 중인 공단으로 포항북구 흥해읍 곡강 용한리 일원  만  부지에 마련된다  RE Renewable Energy   기업 등 전기소비자가 태양에너지  바람에너지 등 재생에너지를   사용 하는 자발적 캠페인  사업을 통해 에너지 자립형 산업단지로 도약하기 위해 조성되는 곳으로 GS건설이 신재생에너지 공급 운영을 맡게 된다    허 신사업부문장은   신재생에너지를 공급하는 친환경 미래사업인 만큼 이번 투자를 계기로 ESG 환경 사회 지배구조  선도기업으로 환경 사회를 생각하는 지속가능경영을 이어가겠다 고 말했다 ,2021-07-19,13:40:00,2021-07-19,0
1407,2021-07-19 13:44,일레븐  GS건설 연대보증으로 김포고촌 부지확보 자금 차환,   일레븐건설이 김포 고촌지구 부지 확보를 위해 금융권에서 빌린 프로젝트파이낸싱 PF  차환용 자금을 조달했다  자체 신용도 문제로 시공사인 GS건설의 연대보증을 받아 자금 마련에 성공했다 일 투자은행 IB  업계에 따르면 일레븐건설은 최근 교보증권 주관으로  억원 규모의 PF 자금을 마련했다  만기  일짜리 초단기 대출로  만기 일시 상환 조건이다 일레븐건설은 조달한 자금을 경기도 김포시 고촌읍 신곡 지구 공동주택 아파트  부지 확보를 위해 빌린 자금을 상환하는데 사용한다  일레븐건설은 지난  월  개월 만기로 부지 확보에 사용할  억원 규모의 자금을 조달한 바 있다 일레븐건설은 김포 고촌지구 개발을 위해 GS건설을 시공사로 선정했다  오는  월 착공에 들어가  년  개월 후인  년  월 준공한다는 목표를 세워 놓았다 시공사인 GS건설은 PF 자금 조달 과정에서 일레븐건설에 연대보증을 제공했다  일레븐건설의 자체 신용도가 불안해 대형 시공사의 보증 없이는 자금 조달이 어려운 상황이기 때문이다  GS건설은 연대보증 대가로 고촌지구 사업장 우선주 등을 담보로 잡은 것으로 알려졌다 고촌 신곡  지구  블록 BL  부지는 일레븐건설이 고가에 매입해 고분양가가 불가피하다는 지적이 제기되는 곳이다  일레븐건설은  블록을 건설사들 예상가인  억원보다  억원 가량 높은  억원에 낙찰 받았다 일레븐건설은 용산 유엔사 부지도 예상가를  억원 가량 웃도는  조 억원 에 낙찰 받아 고가 매입 논란에 휩싸인 바 있다  최근 환경영향평가와 건축심의를 통과해 개발 사업이 가시권에 들어왔다  하지만 사업계획 승인과 높은 분양가로 사업을 성공시켜야 하는 부담을 안고 있다 IB업계 관계자는  일레븐건설은 적정가를 크게 웃도는 가격을 베팅해 사업장 부지를 확보해 왔다 면서  선분양이든 후분양이든 고가 분양에 성공하지 못하면 승자의 저주를 겪을 수 있다 고 우려했다 ,2021-07-19,13:44:00,2021-07-19,0
1408,2021-07-19 13:44,일레븐  GS건설 연대보증으로 김포고촌 부지확보 자금 차환,   일레븐건설이 김포 고촌지구 부지 확보를 위해 금융권에서 빌린 프로젝트파이낸싱 PF  차환용 자금을 조달했다  자체 신용도 문제로 시공사인 GS건설의 연대보증을 받아 자금 마련에 성공했다 일 투자은행 IB  업계에 따르면 일레븐건설은 최근 교보증권 주관으로  억원 규모의 PF 자금을 마련했다  만기  일짜리 초단기 대출로  만기 일시 상환 조건이다 일레븐건설은 조달한 자금을 경기도 김포시 고촌읍 신곡 지구 공동주택 아파트  부지 확보를 위해 빌린 자금을 상환하는데 사용한다  일레븐건설은 지난  월  개월 만기로 부지 확보에 사용할  억원 규모의 자금을 조달한 바 있다 일레븐건설은 김포 고촌지구 개발을 위해 GS건설을 시공사로 선정했다  오는  월 착공에 들어가  년  개월 후인  년  월 준공한다는 목표를 세워 놓았다 시공사인 GS건설은 PF 자금 조달 과정에서 일레븐건설에 연대보증을 제공했다  일레븐건설의 자체 신용도가 불안해 대형 시공사의 보증 없이는 자금 조달이 어려운 상황이기 때문이다  GS건설은 연대보증 대가로 고촌지구 사업장 우선주 등을 담보로 잡은 것으로 알려졌다 고촌 신곡  지구  블록 BL  부지는 일레븐건설이 고가에 매입해 고분양가가 불가피하다는 지적이 제기되는 곳이다  일레븐건설은  블록을 건설사들 예상가인  억원보다  억원 가량 높은  억원에 낙찰 받았다 일레븐건설은 용산 유엔사 부지도 예상가를  억원 가량 웃도는  조 억원 에 낙찰 받아 고가 매입 논란에 휩싸인 바 있다  최근 환경영향평가와 건축심의를 통과해 개발 사업이 가시권에 들어왔다  하지만 사업계획 승인과 높은 분양가로 사업을 성공시켜야 하는 부담을 안고 있다 IB업계 관계자는  일레븐건설은 적정가를 크게 웃도는 가격을 베팅해 사업장 부지를 확보해 왔다 면서  선분양이든 후분양이든 고가 분양에 성공하지 못하면 승자의 저주를 겪을 수 있다 고 우려했다 ,2021-07-19,13:44:00,2021-07-19,0
1409,2021-07-19 17:04,GS건설   억 규모  신재생 에너지  사업 추진, 포항 영일만  산업단지서 신재생에너지 사업태양에너지  수소연료전지 이용한 전력 생산[이데일리 강신우 기자] GS건설이 신재생에너지 전력 인프라 구축과 운영 사업에 본격적인 투자에 나선다  이번 투자로 친환경 신사업을 확대하며 ESG경영을 더욱 가속화할 예정이다 사진 GS건설 GS건설은 포항시청에서 이강덕 포항시장과 허윤홍 GS건설 신사업부문 대표 등이 참석한 가운데 포항시 영일만  일반산업단지에   신재생에너지를 사용하는 발전사업에 투자하는 양해각서 MOU 를 체결했다고  일 밝혔다 이번 투자양해각서로 GS건설은 포항시 영일만  일반산업단지에 태양광과 수소연료전지를 이용한   신재생에너지 사업에 투자하게 된다  투자규모는 약  억원으로 신재생에너지 발전으로만 약  MW 전원을 확보하게 된다  투자기간은  년 년까지  년간이다 포항시 영일만  일반산업단지는 포항시가 미래 탄소중립의 전초기지로 준비 중인 공단으로 RE 기업 등 전기소비자가 태양에너지  바람에너지 등 재생에너지를   사용하는 자발적 캠페인  사업을 통해 에너지 자립형 산업 단지로 도약하기 위해 조성한 곳으로 GS건설이 신재생에너지 공급과 운영을 맡게 된다  이로써 GS건설은 친환경 신사업에 대한 투자 확대를 통해 EGS선도 기업으로 자리매김할 것으로 기대했다   GS이니마의 수처리 시설  스마트 양식  주택 모듈러  해외태양광   차 전지 리사이클링 사업에 이어 신재생에너지에 대한 대규모 투자 및 운영을 통해 친환경사업을 미래성장동력의 핵심으로 삼게 됐다  이번 투자는  디지털 역량 강화와 친환경 경영을 통한 신사업 발굴 이라는 GS그룹의 올해 경영방침에 따른 사업으로 향후 그룹의 핵심가치인  친환경 경영을 통한 지속가능성장 의 대표 사업으로 주목받고 있다   허윤홍 GS건설 신사업부문 대표는   신재생 에너지를 공급하는 친환경 미래사업인 만큼 이번 투자를 계기로 GS건설은 ESG 선도기업으로 환경과 사회를 생각하는 지속가능경영을 이어갈 것 이라고 말했다  한편 영일만   일반산단은 포항북구 흥해읍 곡강 용한리 일원  만  만평  부지에 조성되는 단지로 지난  년  월  차세대 배터리 리사이클링 규제 자유특구 로 지정돼  차 산업혁명을 이끌 미래형 공단으로 주목받고 있다   앞서 GS 건설은 지난해 경상북도  포항시와  차전지 배터리 리사이클 제조시설 구축을 위한 투자협약을 맺고 올해 공장 준공에 들어간다 ,2021-07-19,17:04:00,2021-07-20,0
1410,2021-07-19 17:10,GS건설  포항서 신재생에너지사업, 태양광 수소발전에  천억 투자 GS건설이 신재생에너지 전력 인프라스트럭처 구축과 운영 사업에 본격적으로 투자한다 GS건설은  일 포항시청에서 이강덕 포항시장과 허윤홍 GS건설 신사업부문 대표 사진  등이 참석한 가운데 포항시 영일만  일반산업단지에 태양광과 수소연료전지를 이용한   신재생에너지 발전사업에 투자하는 양해각서 MOU 를 체결했다고 밝혔다 투자규모는 약  억원으로 신재생에너지 발전으로만 약   전원을 확보하게 된다  투자 기간은  년부터  년까지  년간이다 포항시 영일만  일반산업단지는 포항시가 에너지 자립형 산업단지로 조성한 곳으로 GS건설이 신재생에너지 공급과 운영을 맡는다  허 대표는  이번 투자를 계기로 GS건설은 ESG 환경 책임 투명경영  선도기업으로 환경과 사회를 생각하는 지속 가능 경영을 이어갈 것 이라고 말했다   [김동은 기자] ,2021-07-19,17:10:00,2021-07-20,0
1411,2021-07-19 17:10,GS건설  포항서 신재생에너지사업, 태양광 수소발전에  천억 투자 GS건설이 신재생에너지 전력 인프라스트럭처 구축과 운영 사업에 본격적으로 투자한다 GS건설은  일 포항시청에서 이강덕 포항시장과 허윤홍 GS건설 신사업부문 대표 사진  등이 참석한 가운데 포항시 영일만  일반산업단지에 태양광과 수소연료전지를 이용한   신재생에너지 발전사업에 투자하는 양해각서 MOU 를 체결했다고 밝혔다 투자규모는 약  억원으로 신재생에너지 발전으로만 약   전원을 확보하게 된다  투자 기간은  년부터  년까지  년간이다 포항시 영일만  일반산업단지는 포항시가 에너지 자립형 산업단지로 조성한 곳으로 GS건설이 신재생에너지 공급과 운영을 맡는다  허 대표는  이번 투자를 계기로 GS건설은 ESG 환경 책임 투명경영  선도기업으로 환경과 사회를 생각하는 지속 가능 경영을 이어갈 것 이라고 말했다   [김동은 기자] ,2021-07-19,17:10:00,2021-07-20,0
1412,2021-07-19 17:28,신재생 에너지 보폭 넓히는 GS건설 포항에  억 투자,  GS건설이 신재생에너지 전력 인프라 구축과 운영 사업에 투자를 확대한다  GS건설은  일 포항시 영일만  일반산업단지에   신재생에너지를 사용하는 발전사업에 투자하는 양해각서 MOU 를 체결했다고 밝혔다  포항시청에서 열린 체결식에는 이강덕 포항시장과 허윤홍 GS건설 신사업부문 대표 등이 참석했다 향후 GS건설은 포항시 영일만  일반산업단지에 태양광과 수소연료전지를 이용한   신재생에너지 사업에 투자하게 된다  신재생에너지 발전으로만 약  MW 전원을 확보하게 된다는 게 회사 측 설명이다  투자규모는 약  억원  투자기간은  년 년까지  년 간이다 포항시 영일만  일반산업단지는 포항시가 미래 탄소중립의 전초기지로 준비 중인 공단이다  기업 등 전기소비자가 태양에너지  바람에너지 등 재생에너지를   사용하는 자발적 캠페인인  RE Renewable Energy  사업을 통해 에너지 자립형 산업 단지로 육성한다는 목표다 GS건설은 친환경 신사업에 대한 투자를 확대하며 EGS 선도 기업을 노리고 있다  GS이니마의 수처리 시설  스마트 양식  주택 모듈러  해외태양광   차 전지 리사이클링 사업  신재생에너지에 대한 대규모 투자 운영을 통해 친환경사업을 미래성장동력의 핵심으로 삼고 있다  회사 측은 올해 경영방침을  디지털 역량 강화와 친환경 경영을 통한 신사업 발굴 로 정하기도 했다 허윤홍 GS건설 신사업부문 대표는  이번 투자는   신재생 에너지를 공급하는 친환경 미래사업 이라며  ESG 선도기업으로 환경과 사회를 생각하는 지속가능경영을 이어가겠다 고 말했다 한편 영일만   일반산단은 포항북구 흥해읍 곡강 용한리 일원  만   부지에 조성된다   년  월  차세대 배터리 리사이클링 규제 자유특구 로 지정돼  차 산업혁명을 이끌 미래형 공단으로 주목받고 있다  GS 건설은 지난해 경상북도  포항시와  차전지 배터리 리사이클 제조시설 구축을 위한 투자협약을 맺고 올해 공장 준공에 들어간다 ,2021-07-19,17:28:00,2021-07-20,0
1413,2021-07-19 18:33,GS건설  영일만 신재생 발전사업에  억 투자,    GS건설이 경북 포항 영일만에  억원을 투자해 신재생 발전사업을 추진한다  이번 투자로 GS건설은 친환경 신사업을 확대하며 환경 사회 지배구조 ESG 경영을 더욱 가속화한다는 방침이다    GS건설은 포항시와 영일만  일반산업단지에   신재생에너지를 사용하는 발전사업에 투자하는 양해각서 MOU 를 체결했다고  일 밝혔다    향후 GS건설은 포항시 영일만  일반산업단지에 태양광과 수소연료전지를 이용한   신재생에너지 사업에 투자하게 된다  투자규모는 약  억원으로 신재생에너지 발전으로만 약  MW 전원을 확보하게 된다  투자기간은  년까지  년간이다    포항시 영일만  일반산업단지는 포항시가 미래 탄소중립의 전초기지로 준비 중인 공단으로 RE 태양에너지  바람에너지 등 재생에너지를   사용하는 자발적 캠페인  사업을 통해 에너지 자립형 산업 단지로 도약하기 위해 조성한 곳이다  이 곳은 GS건설이 신재생에너지 공급과 운영을 맡게 된다    허윤홍 GS건설 신사업부문 대표는   신재생 에너지를 공급하는 친환경 미래사업인 만큼 이번 투자를 계기로 GS건설은 ESG 선도기업으로 환경과 사회를 생각하는 지속가능경영을 이어갈 것 이라고 밝혔다     ,2021-07-19,18:33:00,2021-07-20,0
1414,2021-07-19 18:33,GS건설  영일만 신재생 발전사업에  억 투자,    GS건설이 경북 포항 영일만에  억원을 투자해 신재생 발전사업을 추진한다  이번 투자로 GS건설은 친환경 신사업을 확대하며 환경 사회 지배구조 ESG 경영을 더욱 가속화한다는 방침이다    GS건설은 포항시와 영일만  일반산업단지에   신재생에너지를 사용하는 발전사업에 투자하는 양해각서 MOU 를 체결했다고  일 밝혔다    향후 GS건설은 포항시 영일만  일반산업단지에 태양광과 수소연료전지를 이용한   신재생에너지 사업에 투자하게 된다  투자규모는 약  억원으로 신재생에너지 발전으로만 약  MW 전원을 확보하게 된다  투자기간은  년까지  년간이다    포항시 영일만  일반산업단지는 포항시가 미래 탄소중립의 전초기지로 준비 중인 공단으로 RE 태양에너지  바람에너지 등 재생에너지를   사용하는 자발적 캠페인  사업을 통해 에너지 자립형 산업 단지로 도약하기 위해 조성한 곳이다  이 곳은 GS건설이 신재생에너지 공급과 운영을 맡게 된다    허윤홍 GS건설 신사업부문 대표는   신재생 에너지를 공급하는 친환경 미래사업인 만큼 이번 투자를 계기로 GS건설은 ESG 선도기업으로 환경과 사회를 생각하는 지속가능경영을 이어갈 것 이라고 밝혔다     ,2021-07-19,18:33:00,2021-07-20,0
